order_id,customer_id,order_date,status,region_code
O01300,C0164,2026-03-30 00:04:41,CANCELLED,WEST
O01301,C0343,2026-01-31 00:04:41,CANCELLED,WEST
O01302,C0500,2025-12-16 00:04:41,DELIVERED,EAST
O01303,C0365,2026-03-03 00:04:41,SHIPPED,SOUTH
O01304,C0356,2025-12-28 00:04:41,PLACED,SOUTH
O01305,C0240,2025-02-17 00:04:41,DELIVERED,SOUTH
O01306,C0417,2026-01-31 00:04:41,DELIVERED,EAST
O01307,C0363,2025-01-13 00:04:41,PLACED,SOUTH
O01308,C0113,2025-09-07 00:04:41,RETURNED,SOUTH
O01309,C0400,2024-10-18 00:04:41,SHIPPED,EAST
O01310,C0488,2026-06-03 00:04:41,CANCELLED,NORTH
O01311,C0382,2024-08-25 00:04:41,SHIPPED,EAST
O01312,C0015,2026-02-03 00:04:41,DELIVERED,NORTH
O01313,C0475,2025-08-06 00:04:41,SHIPPED,WEST
O01314,C0258,2025-07-16 00:04:41,DELIVERED,EAST
O01315,UNKNOWN,2025-09-04 00:04:41,CANCELLED,SOUTH
O01316,C0151,2025-02-05 00:04:41,RETURNED,WEST
O01317,C0266,2026-07-07 00:00:00,SHIPPED,NORTH
O01318,C0113,2024-09-14 00:04:41,SHIPPED,NORTH
O01319,C0273,2025-03-28 00:04:41,CANCELLED,WEST
O01320,C0202,2026-07-18 00:04:41,SHIPPED,SOUTH
O01321,C0403,2026-05-23 00:04:41,RETURNED,EAST
O01322,UNKNOWN,2025-02-14 00:04:41,RETURNED,WEST
O01323,C0379,2026-07-14 00:04:41,DELIVERED,NORTH
O01324,C0086,2025-11-18 00:04:41,PLACED,WEST
O01325,C0220,2025-02-06 00:04:41,PLACED,SOUTH
O01326,C0348,2024-08-18 00:04:41,CANCELLED,NORTH
O01327,C0251,2025-12-05 00:04:41,PLACED,EAST
O01328,C0428,2026-01-06 00:04:41,SHIPPED,NORTH
O01329,C0052,2025-07-18 00:04:41,DELIVERED,EAST
O01330,C0340,2025-08-17 00:04:41,DELIVERED,EAST
O01331,C0364,2026-01-21 00:04:41,RETURNED,WEST
O01332,C0058,2026-01-22 00:04:41,PLACED,SOUTH
O01333,C0211,2026-06-15 00:04:41,DELIVERED,WEST
O01334,C0016,2026-07-22 00:04:41,DELIVERED,SOUTH
O01335,C0382,2025-08-30 00:04:41,DELIVERED,WEST
O01336,C0491,2025-02-04 00:04:41,DELIVERED,EAST
O01337,C0201,2025-05-18 00:04:41,PLACED,EAST
O01338,C0428,2025-10-26 00:04:41,RETURNED,EAST
O01339,C0148,2024-08-17 00:04:41,SHIPPED,WEST
O01340,C0349,2025-06-01 00:04:41,SHIPPED,EAST
O01341,C0250,2025-06-06 00:00:00,PLACED,SOUTH
O01342,C0145,2024-12-13 00:04:41,DELIVERED,NORTH
O01343,C0221,2024-09-08 00:00:00,SHIPPED,EAST
O01344,C0450,2026-01-05 00:04:41,RETURNED,SOUTH
O01345,C0489,2025-05-13 00:04:41,SHIPPED,WEST
O01346,C0300,2025-06-02 00:04:41,CANCELLED,EAST
O01347,C0128,2026-05-23 00:04:41,CANCELLED,NORTH
O01348,C0458,2025-06-14 00:04:41,SHIPPED,WEST
O01349,C0348,2026-03-24 00:04:41,SHIPPED,EAST
O01350,C0070,2025-03-01 00:04:41,PLACED,EAST
O01351,C0291,2025-11-24 00:04:41,CANCELLED,WEST
O01352,C0050,2025-11-04 00:04:41,RETURNED,EAST
O01353,C0240,2025-11-29 00:04:41,CANCELLED,WEST
O01354,C0015,2024-09-05 00:04:41,CANCELLED,NORTH
O01355,C0387,2025-06-14 00:04:41,RETURNED,EAST
O01356,C0066,2026-03-11 00:04:41,PLACED,WEST
O01357,C0065,2024-08-15 00:04:41,RETURNED,WEST
O01358,C0430,2024-10-04 00:04:41,PLACED,EAST
O01359,C0305,2025-06-02 00:04:41,DELIVERED,NORTH
O01360,C0063,2026-06-30 00:04:41,PLACED,SOUTH
O01361,C0265,2025-12-29 00:04:41,SHIPPED,EAST
O01362,C0322,2024-08-15 00:04:41,RETURNED,SOUTH
O01363,C0059,2025-01-12 00:04:41,PLACED,NORTH
O01364,C0127,2025-07-12 00:00:00,RETURNED,WEST
O01365,C0201,2024-12-11 00:04:41,CANCELLED,SOUTH
O01366,C0420,2026-02-19 00:04:41,RETURNED,WEST
O01367,C0440,2024-12-13 00:04:41,PLACED,SOUTH
O01368,C0073,2026-06-13 00:04:41,RETURNED,SOUTH
O01369,C0244,2025-06-01 00:04:41,RETURNED,WEST
O01370,C0189,2025-09-13 00:04:41,PLACED,WEST
O01371,C0214,2025-07-01 00:00:00,CANCELLED,NORTH
O01372,C0289,2026-03-26 00:04:41,RETURNED,WEST
O01373,C0022,2025-08-07 00:04:41,CANCELLED,WEST
O01374,UNKNOWN,2025-01-18 00:04:41,RETURNED,SOUTH
O01375,C0179,2026-01-28 00:04:41,PLACED,SOUTH
O01376,C0336,2026-06-11 00:04:41,DELIVERED,WEST
O01377,C0367,2024-12-30 00:04:41,DELIVERED,WEST
O01378,C0035,2026-05-31 00:04:41,CANCELLED,SOUTH
O01379,C0295,2026-01-10 00:04:41,RETURNED,EAST
O01380,C0067,2026-04-03 00:04:41,DELIVERED,WEST
O01381,UNKNOWN,2025-01-18 00:04:41,PLACED,WEST
O01382,C0479,2025-07-06 00:04:41,SHIPPED,NORTH
O01383,C0461,2025-09-06 00:04:41,CANCELLED,NORTH
O01384,C0032,2024-04-12 00:00:00,PLACED,WEST
O01385,C0391,2026-05-17 00:04:41,SHIPPED,EAST
O01386,C0056,2025-08-30 00:04:41,RETURNED,SOUTH
O01387,C0101,2025-10-31 00:04:41,SHIPPED,SOUTH
O01388,C0380,2026-02-01 00:04:41,SHIPPED,NORTH
O01389,UNKNOWN,2026-06-24 00:04:41,PLACED,SOUTH
O01390,UNKNOWN,2025-09-30 00:04:41,PLACED,EAST
O01391,C0095,2026-05-28 00:04:41,SHIPPED,SOUTH
O01392,C0293,2026-01-03 00:04:41,RETURNED,SOUTH
O01393,C0411,2025-10-20 00:04:41,PLACED,NORTH
O01394,C0066,2025-06-10 00:04:41,CANCELLED,SOUTH
O01395,C0027,2025-07-13 00:00:00,DELIVERED,EAST
O01396,C0200,2024-10-17 00:04:41,SHIPPED,EAST
O01397,C0039,2025-04-13 00:04:41,RETURNED,EAST
O01398,C0205,2026-02-19 00:04:41,PLACED,WEST
O01399,C0480,2025-05-05 00:04:41,PLACED,EAST
O01400,C0216,2025-07-17 00:04:41,PLACED,SOUTH
O01401,C0105,2025-07-12 00:04:41,PLACED,SOUTH
O01402,C0253,2026-03-09 00:04:41,PLACED,EAST
O01403,C0037,2026-04-13 00:04:41,PLACED,WEST
O01404,C0485,2024-09-20 00:04:41,CANCELLED,SOUTH
O01405,C0333,2025-12-11 00:04:41,SHIPPED,NORTH
O01406,C0477,2025-02-25 00:04:41,CANCELLED,NORTH
O01407,C0283,2025-09-09 00:04:41,SHIPPED,WEST
O01408,C0360,2024-12-28 00:04:41,PLACED,EAST
O01409,C0181,2025-10-30 00:04:41,SHIPPED,SOUTH
O01410,C0048,2025-03-29 00:04:41,RETURNED,NORTH
O01411,UNKNOWN,2025-04-21 00:04:41,PLACED,NORTH
O01412,C0065,2025-05-25 00:00:00,DELIVERED,SOUTH
O01413,C0150,2025-09-20 00:04:41,PLACED,NORTH
O01414,C0040,2026-02-16 00:04:41,DELIVERED,SOUTH
O01415,C0228,2025-08-19 00:04:41,DELIVERED,SOUTH
O01416,C0270,2025-07-01 00:04:41,RETURNED,NORTH
O01417,C0028,2025-10-03 00:04:41,RETURNED,WEST
O01418,C0144,2024-12-27 00:04:41,RETURNED,SOUTH
O01419,C0157,2025-03-12 00:04:41,SHIPPED,NORTH
O01420,C0121,2026-06-05 00:04:41,PLACED,NORTH
O01421,C0256,2025-05-12 00:04:41,CANCELLED,EAST
O01422,C0424,2024-10-09 00:04:41,RETURNED,WEST
O01423,UNKNOWN,2025-09-04 00:04:41,PLACED,SOUTH
O01424,C0106,2026-06-15 00:04:41,PLACED,EAST
O01425,C0017,2025-07-31 00:04:41,RETURNED,EAST
O01426,C0473,2025-05-04 00:04:41,RETURNED,SOUTH
O01427,UNKNOWN,2026-05-07 00:04:41,CANCELLED,NORTH
O01428,C0414,2025-09-10 00:04:41,DELIVERED,WEST
O01429,C0218,2026-03-13 00:04:41,DELIVERED,SOUTH
O01430,C0492,2025-04-09 00:04:41,PLACED,EAST
O01431,C0410,2025-05-16 00:04:41,SHIPPED,EAST
O01432,C0173,2024-09-17 00:04:41,DELIVERED,EAST
O01433,C0338,2026-06-08 00:04:41,RETURNED,NORTH
O01434,C0064,2026-06-16 00:04:41,DELIVERED,SOUTH
O01435,C0228,2025-02-11 00:00:00,PLACED,EAST
O01436,C0246,2026-03-01 00:04:41,PLACED,NORTH
O01437,C0142,2026-02-24 00:04:41,PLACED,WEST
O01438,C0093,2025-05-18 00:04:41,CANCELLED,SOUTH
O01439,C0117,2025-01-06 00:04:41,PLACED,SOUTH
O01440,C0059,2025-02-13 00:04:41,CANCELLED,EAST
O01441,C0022,2025-03-30 00:04:41,DELIVERED,EAST
O01442,C0009,2025-08-05 00:04:41,PLACED,SOUTH
O01443,C0180,2026-01-10 00:04:41,RETURNED,NORTH
O01444,C0122,2026-03-16 00:04:41,CANCELLED,NORTH
O01445,C0329,2025-05-25 00:04:41,DELIVERED,EAST
O01446,C0172,2026-06-07 00:04:41,DELIVERED,NORTH
O01447,C0083,2025-06-02 00:04:41,RETURNED,NORTH
O01448,C0055,2025-06-25 00:04:41,RETURNED,EAST
O01449,C0482,2026-03-28 00:00:00,SHIPPED,WEST
O01450,C0391,2024-10-28 00:04:41,SHIPPED,WEST
O01451,C0276,2026-01-31 00:04:41,RETURNED,WEST
O01452,C0338,2025-11-03 00:04:41,SHIPPED,EAST
O01453,C0467,2025-04-14 00:04:41,DELIVERED,SOUTH
O01454,C0234,2024-12-05 00:04:41,CANCELLED,WEST
O01455,C0186,2026-03-05 00:04:41,DELIVERED,WEST
O01456,C0310,2025-10-11 00:04:41,SHIPPED,SOUTH
O01457,C0398,2026-06-30 00:04:41,SHIPPED,EAST
O01458,C0408,2025-06-26 00:04:41,CANCELLED,WEST
O01459,C0259,2026-03-21 00:04:41,SHIPPED,SOUTH
O01460,C0449,2025-01-26 00:04:41,DELIVERED,WEST
O01461,C0381,2024-09-12 00:04:41,PLACED,SOUTH
O01462,C0038,2026-02-02 00:04:41,CANCELLED,EAST
O01463,C0066,2026-03-02 00:04:41,DELIVERED,NORTH
O01464,C0173,2025-07-19 00:04:41,RETURNED,NORTH
O01465,UNKNOWN,2025-08-07 00:04:41,CANCELLED,WEST
O01466,C0380,2025-06-01 00:04:41,SHIPPED,SOUTH
O01467,C0371,2026-01-12 00:04:41,PLACED,EAST
O01468,C0346,2025-09-01 00:04:41,SHIPPED,EAST
O01469,C0484,2025-04-03 00:04:41,DELIVERED,NORTH
O01470,C0289,2026-01-28 00:04:41,CANCELLED,EAST
O01471,C0166,2025-02-07 00:04:41,PLACED,SOUTH
O01472,C0221,2026-03-20 00:04:41,DELIVERED,NORTH
O01473,C0178,2024-12-08 00:04:41,CANCELLED,WEST
O01474,C0115,2025-05-31 00:04:41,DELIVERED,NORTH
O01475,C0474,2025-05-21 00:04:41,SHIPPED,SOUTH
O01476,C0015,2024-09-18 00:04:41,RETURNED,SOUTH
O01477,C0004,2024-09-04 00:04:41,DELIVERED,WEST
O01478,C0375,2024-12-16 00:04:41,DELIVERED,NORTH
O01479,C0367,2024-12-09 00:04:41,CANCELLED,WEST
O01480,C0135,2024-12-27 00:04:41,PLACED,EAST
O01481,C0412,2025-03-24 00:04:41,DELIVERED,SOUTH
O01482,C0260,2025-11-16 00:04:41,RETURNED,NORTH
O01483,C0362,2024-09-17 00:04:41,RETURNED,EAST
O01484,C0098,2026-06-16 00:04:41,PLACED,NORTH
O01485,C0126,2025-08-29 00:04:41,SHIPPED,SOUTH
O01486,C0136,2025-12-18 00:04:41,CANCELLED,EAST
O01487,C0068,2024-11-07 00:04:41,SHIPPED,NORTH
O01488,C0223,2026-03-03 00:04:41,SHIPPED,NORTH
O01489,C0215,2026-04-29 00:04:41,RETURNED,SOUTH
O01490,C0327,2026-02-03 00:04:41,SHIPPED,EAST
O01491,C0431,2025-06-04 00:04:41,CANCELLED,WEST
O01492,C0307,2025-12-14 00:04:41,SHIPPED,NORTH
O01493,C0494,2025-05-30 00:04:41,CANCELLED,EAST
O01494,C0127,2024-12-05 00:04:41,DELIVERED,NORTH
O01495,C0178,2026-07-31 00:04:41,CANCELLED,WEST
O01496,C0308,2025-06-04 00:00:00,DELIVERED,SOUTH
O01497,C0456,2025-10-01 00:04:41,DELIVERED,EAST
O01498,C0346,2025-09-13 00:04:41,CANCELLED,WEST
O01499,C0134,2025-05-10 00:04:41,SHIPPED,EAST
O01500,C0326,2025-06-20 00:04:41,SHIPPED,SOUTH
